,Current_group_location,analizo_cbo_quantile_upper,analizo_accm_skewness,analizo_lcom4_quantile_upper,analizo_npm_mode,analizo_acc_quantile_upper,analizo_sc_quantile_median,analizo_cbo_variance,analizo_sc_variance,analizo_npm_kurtosis,analizo_accm_standard_deviation,analizo_mmloc_sum,analizo_rfc_quantile_ninety_five,IF4_per_module,analizo_npm_quantile_lower,analizo_rfc_mode,analizo_mmloc_variance,analizo_amloc_kurtosis,analizo_rfc_kurtosis,analizo_noc_quantile_median,analizo_acc_quantile_min,new_dir_name,analizo_lcom4_quantile_min,analizo_npa_kurtosis,analizo_loc_kurtosis,analizo_npa_variance,analizo__module,analizo_acc_standard_deviation,analizo_anpm_sum,analizo_lcom4_quantile_max,analizo_npm_quantile_min,analizo_noa_skewness,lines_of_comment_per_module,analizo_cbo_mode,analizo_acc_skewness,analizo_loc_mode,analizo_noc_kurtosis,analizo_anpm_quantile_ninety_five,analizo_noa_standard_deviation,analizo_acc_variance,analizo_accm_quantile_lower,analizo_accm_quantile_median,analizo_amloc_quantile_lower,analizo_mmloc_quantile_upper,analizo_accm_mode,analizo_npm_variance,analizo_dit_quantile_median,analizo_sc_skewness,analizo_rfc_sum,analizo_lcom4_quantile_median,analizo_sc_quantile_ninety_five,analizo_nom_mode,analizo_dit_standard_deviation,analizo_lcom4_kurtosis,analizo_acc_kurtosis,analizo_noa_quantile_ninety_five,analizo_anpm_quantile_min,analizo_noa_quantile_upper,analizo_nom_quantile_lower,lines_of_code_per_module,analizo_noc_quantile_upper,analizo_dit_mean,analizo_mmloc_kurtosis,analizo_nom_sum,analizo_noc_mean,analizo_cbo_mean,rejected_lines_of_code,analizo_accm_quantile_max,analizo_noc_quantile_max,analizo_npa_sum,analizo_loc_quantile_max,analizo_mmloc_mode,analizo_noa_quantile_min,analizo_lcom4,analizo_noa_quantile_lower,analizo_noa_mode,analizo_npm,analizo_loc_quantile_min,analizo_noa_quantile_median,is_source,analizo_acc_quantile_median,analizo_accm_kurtosis,analizo_sc_sum,McCabes_cyclomatic_complexity_per_line_of_comment,analizo_dit,analizo_npa_mean,analizo_acc_mode,analizo_anpm_mode,analizo_noa_variance,analizo_acc_sum,analizo_noc_skewness,analizo_noa_mean,analizo_cbo_sum,analizo_lcom4_quantile_lower,analizo_npa_standard_deviation,analizo_noa_quantile_max,analizo_anpm_mean,analizo_rfc_quantile_lower,analizo_sc_quantile_lower,analizo_dit_quantile_max,analizo_sc_mean,analizo_mmloc_mean,analizo_npm_mean,analizo_lcom4_mean,analizo_amloc_skewness,analizo_dit_quantile_min,analizo_sc_kurtosis,analizo_mmloc_quantile_lower,analizo_total_cof,analizo_noa_kurtosis,analizo_change_cost,analizo_dit_variance,analizo_npm_sum,analizo_npa_mode,analizo_sc_quantile_min,analizo_anpm_standard_deviation,analizo_npm_quantile_max,analizo_total_modules_with_defined_methods,IF4_visible,lines_of_comment,analizo_nom_kurtosis,analizo_amloc_quantile_ninety_five,analizo_cbo_skewness,analizo_loc_skewness,analizo_sc_quantile_upper,analizo_total_methods_per_abstract_class,analizo_noc_variance,analizo_anpm_quantile_lower,analizo_acc,analizo_sc_standard_deviation,analizo_npa_quantile_ninety_five,analizo_rfc_variance,analizo_rfc_quantile_max,analizo_anpm_variance,analizo_accm_sum,analizo_loc_quantile_ninety_five,analizo_nom_standard_deviation,analizo_dit_kurtosis,analizo_cbo_quantile_ninety_five,analizo_npm_skewness,analizo_loc_quantile_lower,analizo_total_abstract_classes,analizo_nom_quantile_min,analizo_lcom4_sum,analizo_nom_quantile_max,analizo_total_modules_with_defined_attributes,analizo_noc_standard_deviation,IF4,analizo_loc_quantile_median,analizo_loc_quantile_upper,analizo_rfc_quantile_min,analizo_mmloc_quantile_max,analizo_accm_quantile_upper,analizo_cbo,analizo_dit_quantile_upper,analizo_accm,lines_of_code,analizo_cbo_standard_deviation,analizo_npm_quantile_upper,analizo_noc_quantile_ninety_five,analizo_npa_quantile_upper,analizo_nom_quantile_upper,lines_of_code_per_line_of_comment,analizo_amloc,analizo_amloc_quantile_median,analizo_noc_quantile_min,analizo_accm_quantile_min,analizo_npa_skewness,analizo_mmloc_quantile_min,McCabes_cyclomatic_complexity_per_module,analizo_anpm_quantile_max,analizo_anpm_quantile_median,analizo_anpm_kurtosis,analizo_npa_quantile_lower,analizo_dit_mode,analizo_rfc_quantile_upper,analizo_sc,analizo_noc,analizo_mmloc_quantile_ninety_five,analizo_noc_mode,analizo_dit_quantile_lower,analizo_amloc_quantile_min,analizo_noa_sum,analizo_mmloc_skewness,analizo_noc_quantile_lower,analizo_rfc,analizo_nom_variance,analizo_npa_quantile_max,analizo_accm_variance,analizo_total_modules,analizo_nom_mean,analizo_accm_mean,analizo_loc_sum,analizo_amloc_mode,analizo_noa,analizo_loc_standard_deviation,analizo_nom,analizo_noc_sum,analizo_mmloc_standard_deviation,analizo_anpm_skewness,number_of_modules,analizo_sc_quantile_max,analizo_rfc_standard_deviation,analizo_nom_quantile_ninety_five,analizo_accm_quantile_ninety_five,analizo_acc_quantile_lower,analizo_anpm_quantile_upper,analizo_dit_skewness,IF4_visible_per_module,analizo_acc_quantile_ninety_five,analizo_amloc_mean,analizo_acc_mean,analizo_npa_quantile_min,analizo_amloc_sum,analizo_nom_quantile_median,analizo_amloc_quantile_upper,source_lang,analizo_acc_quantile_max,analizo_cbo_quantile_lower,analizo_sc_mode,analizo_lcom4_mode,analizo_total_loc,analizo_npm_quantile_median,analizo_npa,analizo_rfc_skewness,analizo_npa_quantile_median,analizo_cbo_kurtosis,analizo_nom_skewness,analizo_cbo_quantile_max,analizo_lcom4_standard_deviation,analizo_loc_mean,analizo_amloc_standard_deviation,analizo_rfc_quantile_median,analizo_lcom4_quantile_ninety_five,analizo_mmloc,analizo_dit_quantile_ninety_five,analizo_loc,analizo_total_nom,analizo_amloc_quantile_max,analizo_npm_standard_deviation,analizo_cbo_quantile_median,analizo_lcom4_skewness,analizo_loc_variance,analizo_cbo_quantile_min,McCabes_cyclomatic_complexity,analizo_rfc_mean,analizo_lcom4_variance,analizo_mmloc_quantile_median,analizo_dit_sum,analizo_anpm,analizo_total_eloc,analizo_npm_quantile_ninety_five,analizo_amloc_variance
/home/se-metrics/root/github-analysis-categories/processed//chess/lanternicc-master,,3,11.2289712539,2,0,2,1,17.7211524108,3306.46482684,15.3532393917,12.6666847767,28963,185,3386.281,0,1,88931.1562733,82.0087742295,39.7138890945,0,0,/home/se-metrics/root/github-analysis-categories/processed//chess/lanternicc-master,1,33.0017921165,41.6047495788,1.41541648007,,5.52947934368,303.394081335,54,0,8.94817537492,21.521,0,8.37195768497,6,113.466065705,4,25.755750651,30.5751418122,1.43333333333,2.58571428571,8.65625,108,1,24.6801015077,1,8.99092606283,9855,1,25,1,0.539785248635,94.9632787622,88.6174248344,33,0,8,1,61.048,0,0.60775862069,34.4604652028,1481,0.0689655172414,2.13793103448,1203,178,7,61,5628,3,0,,0,0,,1,3,True,1,150.164754243,2581,0.409,,0.262931034483,0,0,663.358691596,495,10.0482189586,8.88362068966,496,1,1.18971277209,323,1.3077331092,5,0,2,11.125,124.840517241,2.8275862069,2.53879310345,8.23299866742,0,86.2200539918,13.75,0.00923645320197,99.7538295239,0.15,0.291368114644,656,0,0,1.58292468068,35,232,1131018,7188,20.3571479249,140.2,5.43557999826,5.90234223181,4,9.16666666667,0.306911479325,0.4,,57.5018680291,2,9864.12940364,941,2.5056505447,1277.8081012,1213,9.62429685038,-1.007196061,8,3.40126433735,27.75,6,1,589,78,163,0.553995919954,1131018,68,191.75,1,2341,5.67,,1,,20390,4.20964991547,4,0,0,7.25,2.837,,21.5,0,1,5.49968121588,1,8.793,13,1,17.3411766026,0,1,34.75,,,524,0,0,1,2061,5.49148383586,0,,92.6270898642,10,160.444903233,232,6.38362068966,5.50779353967,59108,3,,651.454291669,,16,298.213273134,3.36259952049,334,594,99.3183236047,22,17.5555555556,0,1.6,0.0611169313032,3386.281,9,44.6904052688,2.13362068966,0,10368.1740224,3,49,Java,67,0,0,1,59108,1,,5.62991870986,0,38.7179298625,3.9896708201,37,4.23735749461,254.775862069,100.071267923,13,8,,1,,1481,1172.33333333,4.9679071557,1,8.3577897282,424392.694133,0,2937,42.4784482759,17.9551985371,42.5,141,,,12,10014.2586637
/home/se-metrics/root/github-analysis-categories/processed//chess/chessx-master,,3,5.3732803621,4,2,2,1,12.720515873,707.14515873,36.3785727513,2.91940766704,11433,190,284.883,2,2,7108.44714286,37.3410859334,25.177788681,0,0,/home/se-metrics/root/github-analysis-categories/processed//chess/chessx-master,1,74.9466850402,25.6310586198,82.5367063492,,3.80114853153,235.585815494,24,0,5.21810545852,12.400,0,4.05024098551,8,79.1136700312,2.16279069767,11.2436878235,14.4487301587,1,1.75,5,66,1,179.810515873,1,5.09115942049,10902,2,42,2,0.759646952251,13.7717073201,18.0989193392,21,0,7,3,138.635,0,0.648888888889,30.0989171026,2544,0.124444444444,2.08444444444,1166,30,8,425,3313,4,0,,1,0,,1,2,True,1,40.3462667261,2197,2.238,,1.88888888889,0,1,126.420515873,397,8.08272375425,5.59555555556,469,1,9.08497145561,100,1.04704806886,5,0,4,9.76444444444,50.8133333333,8.44444444444,3.23111111111,5.26896916246,0,30.616150325,8,0.00787698412698,33.9065942813,0.05,0.577063492063,1900,0,0,0.667067570003,132,225,89713,3906,19.7821166338,40.8571428571,3.83379412876,4.80382772119,6,13.3333333333,0.484444444444,0.571428571429,,26.5922010885,7,11987.0882143,829,0.44497914295,572.22167232,625,17.3143004479,2.5250898605,8,5.02297618037,19,6,1,727,140,173,0.696020433927,89738,55,202,1,750,2.57142857143,,1,,43670,3.5665832211,9,0,0,13,11.180,,9.35483870968,0,1,8.13931750059,1,27.746,3.25,1,0.8465053789,0,0,41,,,198,0,0,1,1259,4.71091177162,0,,299.785,100,8.52294112637,225,11.3066666667,2.54320743253,44477,4,,454.124045532,,28,84.3116074029,0.912903512045,315,220,109.48556167,40,6.66666666667,0,1.3606557377,1.30388593619,284.803,9,15.556952541,1.76444444444,0,3500.31432172,5,17.2857142857,C++,25,0,0,1,44477,4,,4.75314340747,0,23.4901061082,3.91155851999,32,3.46022180223,197.675555556,22.1065803912,14,9,,2,,2544,216,13.4093443491,1,3.26511103175,206228.64873,0,8740,48.4533333333,11.9731349206,21,146,,,31,488.700896595
/home/se-metrics/root/github-analysis-categories/processed//chess/chess-master,,4,4.55621183217,4,1,1,3.5,4.6726436052,321.117370147,9.12727788652,0.371434032751,1631,105,,1,1,118.616576748,1.63843854567,18.4965600517,0,0,/home/se-metrics/root/github-analysis-categories/processed//chess/chess-master,1,42.2157359117,20.616534918,0.48032370676,,8.15280388271,82.2211658122,21,0,3.92544530032,,0,4.82090632591,1,56.5462973283,2,2.34038769809,66.4682111499,1,1,3.08333333333,15,1,41.8625304136,0,3.53830505256,3449,2,48,1,0.495243428129,8.65347624659,24.2469467234,6,0,2,2,,0,0.311594202899,7.53708525762,919,0.304347826087,2.36956521739,,4,14,21,605,1,0,,0,0,,1,0,True,0,27.4412590534,1417,,,0.152173913043,0,0,5.47741457738,338,7.08089620748,1.28985507246,327,1,0.693053898885,19,0.595805549364,4,0,2,10.268115942,11.8188405797,4.83333333333,3.35507246377,1.04603813931,0,17.3320169017,4,0.0178779223527,23.8130799618,0.05,0.245266053105,667,0,0,0.771449769035,43,138,,,38.576483986,15.6315789474,0.796573089968,3.75149665715,12,3,2.2570612504,0,,17.9197480492,1,1448.62038506,290,0.595134746143,155.983677107,215,9.80949664759,0.219915670796,7,2.57365599946,7,1,1,463,90,63,1.50235190631,,24.5,59.25,1,72,1,,1,,,2.16162984926,6.75,2,0,8,,,6,0,1,6.06235546201,1,,3,0.236111111111,0.432496904422,0,0,31,,,35,0,0,1,178,2.23510856345,0,,96.226224479,6,0.137963240686,138,6.65942028986,1.13031650078,6962,1,,76.5431105534,,42,10.8911237597,1.22587145691,,133,38.0607459867,21,2,0,1,1.18386371951,,10,6.94794729817,2.44927536232,0,958.816727148,3,9.42424242424,Java,52,0,0,1,6962,2,,3.63369923118,0,0.0396792404486,5.14624676478,8,3.84328160539,50.4492753623,4.56640113801,10.5,11,,1,,919,26,6.47012599673,2,2.72256427464,5858.84777319,0,,24.9927536232,14.7708134984,10,43,,,19,20.8520193532
/home/se-metrics/root/github-analysis-categories/processed//chess/TCP-Chess-master,,1,1.90702537052,3.25,2,1.25,3,1.85326086957,5.20108695652,4.57531250859,3.84163398448,1442,42,0.588,2,17,2534.94927536,4.39039893575,3.07209574169,0,0,/home/se-metrics/root/github-analysis-categories/processed//chess/TCP-Chess-master,1,24,3.67382621966,0.666666666667,,2.2710369208,16.1534188034,10,1,3.21818118163,7.588,1,3.01463414032,98,9.36727272727,1.5,3.81999886183,5.15760869565,1,2.16666666667,4.84166666667,88.75,1,34.7536231884,1,1.12426138674,462,3,6,4,0.880546602311,3.41921238408,10.2936664934,6,0,3.25,3,59.147,0,1.08333333333,-0.834667215579,156,0.5,1.125,23,14.6,6,4,398,70,0,,0,0,,4,1,True,0,3.36427087463,57,1.713,,0.166666666667,0,0.75,14.5923913043,27,3.10754028318,2.375,27,2,0.816496580928,18,0.673059116809,15.75,0,2,2.375,60.0833333333,5.33333333333,3.29166666667,1.9235409124,0,1.8414331416,14.5,0.0489130434783,12.5193329812,0.10,0.775362318841,128,0,0,0.465898066821,24,24,20,258,4.19016941536,82,2.23660241445,1.61832178788,3,11.5,2.17391304348,0.275,,2.28058916873,0,131.760869565,54,0.217061008667,89.2166666667,234,6.07918758874,-1.73694974778,3,2.17655965484,47.25,2,1,79,26,16,1.47441956155,20,98,134,1,159,4.6375,,2,,2011,1.36134524261,5.75,4,0,9.25,7.795,,20.4166666667,0,1,4.89897948557,4,13.000,1.6,0.75,-0.654634769603,0,2,19,,,151,0,0,3.8,57,0.586901754509,0,,36.9565217391,4,14.7581516707,24,6.5,3.71736111111,2652,4.66666666667,,88.6296642852,,12,50.3482797657,0.0410985618366,34,9,11.4787137592,20,14,0,1,-0.171747804407,0.588,5,28.9891915954,1.125,0,695.740598291,4,36.4875,C++,10,0,3,3,2652,3,,1.53824920261,0,6.48684864039,1.98365937177,6,2.09511163274,110.5,30.9339729343,17,6,,2,,156,132,5.8952203681,1,1.55790519296,7855.2173913,0,442,19.25,4.38949275362,56.5,26,,,20,956.910681497
/home/se-metrics/root/github-analysis-categories/processed//chess/Fairy-Stockfish-master,,5,2.83262424387,3.75,2,4.75,6.5,19.6777003484,331.020325203,23.1609416921,2.79762326217,2322,66,0.000,2,5,7751.42857143,7.67325063585,37.9796825277,0,0,/home/se-metrics/root/github-analysis-categories/processed//chess/Fairy-Stockfish-master,1,9.4872754366,26.8446510446,70.8199767712,,4.40198455931,39.5223003077,31,1,2.42856140208,25.884,0,1.71598786775,9,18.29625,2,8.800802413,19.3774680604,1,1.63525498891,4.08333333333,48.5,1,314.966898955,0,2.44959915868,1826,2,36,1,0.354168801661,25.1466721499,2.87107373359,25,0,6,2,81.767,0,0.142857142857,9.26652716569,383,0.047619047619,4.07142857143,219,15,1,178,1610,5,0,,1,0,,1,2,True,1,9.28972437623,539,1.039,,4.2380952381,1,1,77.4541231127,148,4.40752906967,5.90476190476,171,1,8.41546057986,38,0.941007150184,8.5,0,1,12.8333333333,55.2857142857,8.64285714286,3.52380952381,2.73830554052,0,6.91817867495,5.75,0.0859465737515,5.99274613038,0.55,0.12543554007,363,0,0,0.645308109912,106,42,0,1113,25.6613628231,73,1.14718119498,4.84138601753,20,3,0.0464576074332,0.5,,18.1939639772,19,12773.9140534,742,0.416422556719,111.837082483,412,19.3443788784,2.6063034188,13,4.57218961994,11.25,1,1,148,118,32,0.215540268705,0,43,96.5,1,444,2.91525423729,,0,,3516,4.43595540424,8,0,4,8,3.159,,9.0868902439,0,1,3.02476400048,1,26.884,2.2,1,-0.842707594179,0,0,40.5,,,239,0,0,1,248,2.8699787785,0,,374.204994193,38,7.82669591704,42,9.11904761905,2.66278767816,5027,1,,261.246308233,,2,88.0421976749,0.320534139184,43,80,113.021741508,41,7.375,1,1.3125,2.11763429326,0.000,12,17.543806049,3.52380952381,0,736.839854056,4,15.75,C++,19,0,0,1,5027,4,,6.03857138862,1,0.412923745117,4.81631116413,16,4.89019973276,119.69047619,25.3947165233,21,9,,1,,383,116.5,17.7473068085,3.5,4.63279519652,68249.6335656,0,1156,43.4761904762,23.9140534262,22,6,,,41,644.891627298
/home/se-metrics/root/github-analysis-categories/processed//chess/pmChess-master,,2,1.42668569274,2,1,1,2,2.52988505747,5.9724137931,6.46576574245,6.14217621037,1585,43,9.240,0,4,3844.14367816,4.15001331349,14.055250068,0,0,/home/se-metrics/root/github-analysis-categories/processed//chess/pmChess-master,1,26.6469457699,9.56077537465,1.2367816092,,3.28720962618,45.1623015873,5,0,1.67683129417,3.540,2,2.89030113902,6,30,3,4.02520792638,10.8057471264,1,2.51111111111,8.875,61,1,10.4931034483,1,1.21562247564,435,1,6,1,0.479463301485,2.71410695728,8.36118431032,12,0,4,1,28.780,0,0.666666666667,7.1619543976,102,0.2,1.76666666667,26,21,6,8,453,3,0,,0,0,,4,1,True,0,0.867665995129,72,1.661,,0.266666666667,0,3,16.2022988506,47,5.47722557505,2.93333333333,53,1,1.11210683354,15,1.50541005291,4,0,1,2.4,52.8333333333,1.7,1.7,1.72121156512,0,1.68428378486,11,0.0540229885057,2.47968256816,0.25,0.229885057471,51,0,0,1.14342237704,12,30,462,177,8.09575996272,79,0.79638364387,2.85298034853,4,14,1.2,0.535714285714,,2.44385224453,1,355.775862069,99,1.30741473231,163.468650794,294,4.27986464498,-1.55357142857,5,2.73441665656,17.5,1,1,51,20,16,1.09544511501,462,56,80.5,1,290,7,,1,,1439,1.59056123977,1,0,0,3,8.130,,24.825,0,1,5.0697265459,3,5.880,4,1.025,-0.994222741173,0,1,22.25,,,180,0,0,3,88,2.4704369638,0,,18.3172413793,6,37.7263285993,30,3.4,5.44895502646,2274,3,,93.0655682839,,6,62.001158684,0.500834200693,50,10,18.8620216856,14,19,0,2.625,-0.744880486236,9.240,11,32.5024206349,1.56666666667,0,975.072619048,2,46.25,Java,14,0,0,1,2274,1,,3.38467290249,0,0.479578973157,2.76103514779,6,1.17883636371,75.8,32.21751544,6.5,5,,1,,102,147,3.23930601337,2,1.85115166028,8661.2,0,294,14.5,1.38965517241,43.5,20,,,12,1037.96830113
/home/se-metrics/root/github-analysis-categories/processed//chess/krudo-master,,1,8.48198654881,1,1,0,1,1.12112403101,27.101744186,15.3481375872,3.87148113936,3804,45,14.603,1,2,546.93931686,7.97436970463,40.3548895945,0,0,/home/se-metrics/root/github-analysis-categories/processed//chess/krudo-master,1,37.6023319151,82.8262195544,5.01671511628,,5.66301752089,128.66263719,27,0,4.71268441481,25.457,1,8.93680165797,23,0,2.42857142857,4.3873165502,32.0697674419,1,1,12,31,1,20.0811531008,0,4.3230729629,1504,1,12,1,0.174014389497,53.9504436179,88.2754668819,9,0,0,1,38.099,0,0.031007751938,5.43249518904,414,0,1.06201550388,536,41,0,81,1670,23,0,,0,0,,4,0,True,0,81.6966290538,288,0.222,,0.627906976744,0,1,19.2485465116,132,0,1.55813953488,137,1,2.2398024726,35,0.997384784422,2,0,1,2.23255813953,29.488372093,2.71317829457,1.74418604651,2.36511245905,0,19.2256547582,17,0.00799418604651,28.6347430743,0.04,0.0302810077519,350,0,0,0.705053951279,31,129,2205,3844,30.7724379556,60,2.40169300442,8.46176122982,1,0,0,1,,5.20593355567,4,721.867126938,231,0.497101074215,278.240041186,211,5.94857443348,28.417727784,3,3.53018829985,19,0,1,225,49,28,0,2205,26,52,1,123,2,,0,,5753,1.05883144599,2,0,0,3,1.497,,20,0,1,5.49832908633,4,5.642,4.5,1,6.30478446762,0,0,10,,,79,0,0,4,201,2.22393593818,0,,35.3855377907,19,14.9883662124,129,3.20930232558,2.15689954408,8242,23,,159.033714994,,0,23.3867337792,1.73661224967,151,32,26.8675850597,12,5,0,1,5.47515586652,14.603,4,24.3318229217,1.02325581395,0,3138.8051569,1,28.4444444444,Java,59,0,1,1,8242,1,,5.786048452,0,9.38014054751,4.91534851677,7,2.79586488678,63.8914728682,18.5392639466,4,5,,0,,414,123,4.48119996215,1,6.64221793259,25291.7225048,0,852,11.6589147287,7.81686046512,23,4,,,12,343.704307683
/home/se-metrics/root/github-analysis-categories/processed//chess/ConesOfDunshire-master,,2,1.92125545399,7,7,2,3,1.25735294118,14.8455882353,1.26599414617,3.47039345125,1043,96,25.111,2,29,4844.86764706,4.7027763193,-0.294130194564,0,0,/home/se-metrics/root/github-analysis-categories/processed//chess/ConesOfDunshire-master,1,15.3735679441,1.26325770681,39.2794117647,,2.31998985799,20.0558922559,7,1,3.24092317176,15.333,1,2.45867383472,4,17,3.36363636364,6.31233619473,5.38235294118,1.33333333333,3,9,87,1,39.9411764706,0,0.875488306589,606,2,14,7,0.492592183072,-1.78116311079,7.04083387722,26,0.740740740741,3,2,108.444,0,0.352941176471,5.42480205396,138,0.352941176471,1.41176470588,24,14.3333333333,6,37,633,4,0,,0,0,,4,1,True,0,4.340874109,73,2.022,,2.17647058824,0,1,39.8455882353,24,4.12310562562,3.29411764706,24,1,6.26732891786,26,1.17975836799,8,1,1,4.29411764706,61.3529411765,7.76470588235,3.41176470588,2.15873461077,0,0.737860964017,16,0.0882352941176,11.6669714821,0.24,0.242647058824,132,0,0,0.591978715774,23,17,452,276,2.34051784682,99.5,0.852172157765,1.60756437075,7,27,2.11764705882,1,,3.85299730538,26,874.242647059,96,0.350438799929,66.4392496392,633,7.19272508286,-1.76623376623,4,1.13741115892,73,1,1,58,27,9,1.45521375022,452,96,156,3,278,5.57142857143,,1,,1952,1.12131750239,10,6,2,10,7.072,,13,0,1,3.85683171623,4,31.000,3.36363636364,1,13.2711284343,0,0,38,,,278,0,0,4,56,2.18229240469,0,,51.7352941176,26,12.0436307065,17,8.11764705882,3.90819115525,2945,4,,205.847798571,,6,69.6050834858,3.50029898235,18,14,29.567594543,27,14.3333333333,0,1,0.676692291897,25.111,9,22.6820558526,1.41176470588,0,385.594949495,7,24.2272727273,C++,9,1,7,1,2945,7,,0.7843338764,0,0.381515191487,1.48661436252,4,2.71704857174,173.235294118,25.3253993672,29,7,,1,,138,99.5,6.31990320105,1,0.501114996259,42373.3161765,0,558,35.6470588235,7.38235294118,40,6,,,23,641.375853109
/home/se-metrics/root/github-analysis-categories/processed//chess/ChessPlusPlus-master,,2,2.00356499794,3,1,1,2,1.45161290323,25.0064516129,2.55757392699,0.644695411547,1797,31,12.000,1,4,5988.89892473,6.34738285592,14.6561093718,0,0,/home/se-metrics/root/github-analysis-categories/processed//chess/ChessPlusPlus-master,1,0.314565919078,4.77191851309,0.522580645161,,2.80284034124,34.5705988456,6,1,3.22772245457,14.667,2,2.42117106101,133,19.4586226309,2,2.55856142376,7.85591397849,1,1,6.28571428571,80.5,1,15.1655913978,0,1.19047306857,357,1,15,1,0.461414375379,-0.54467511604,6.13904343224,8,0,1,1,116.917,0,0.290322580645,6.84012270632,129,0.290322580645,1.58064516129,65,3.375,6,14,361,133,0,,0,0,,2,0,True,0,3.58238333662,129,0.409,,0.451612903226,0,1,6.54623655914,48,4.35624935744,1.29032258065,49,1,0.722897396012,12,1.11518060792,3,0.5,1,4.16129032258,57.9677419355,3.96774193548,2.22580645161,2.32459521318,0,0.0525454235568,8.5,0.0516129032258,11.1966168313,0.16,0.212903225806,123,0,0,0.500256308466,17,31,144,176,2.60661104273,172,0.164472236835,1.7769002653,7,5.5,1.41290322581,1,,5.00064511967,2,251.524731183,84,0.25025637416,42.8636002886,172,4.12388792439,-1.13375130617,4,1.51738789612,10.5,2,1,69,18,15,1.18865605867,144,51,133,1,361,1.56349206349,,1,,1403,1.20482899335,7,3,1,7,7.972,,8.5,0,1,1.31147658127,1,6.000,2.6,1,2.78310571665,0,0,15.5,,,172,0,0,1,40,2.34279321995,0,,17.0064516129,2,0.41563217367,31,4.16129032258,1.3826967835,2341,133,,77.3398866337,,9,77.3879766161,0.565735015887,12,15,15.859531241,11,3.2,0,1.14285714286,0.971525565715,12.000,8,49.7815703114,1.54838709677,0,1543.22867965,2,73.5,C++,12,0.5,2,1,2341,2,,3.42393957635,0,-0.703941129964,1.50489860258,4,1.726454506,75.5161290323,80.6605479058,4,5,,1,,129,361,3.89430242763,2,1.0806692104,5981.45806452,0,72,11.5161290323,2.98064516129,27,9,,,10,6506.12398847
/home/se-metrics/root/github-analysis-categories/processed//chess/DETROID-master,,1.25,3.97948443162,3,1,2,0,10.2703510082,105.298637043,18.2496100497,4.60882784041,4258,235,6.186,1,5,8518.92867812,9.85461564157,30.4842349652,0,0,/home/se-metrics/root/github-analysis-categories/processed//chess/DETROID-master,1,25.6357568048,56.7773084383,138.35688947,,2.19424105361,125.291271614,17,0,9.26499625478,17.127,0,2.62846272752,3,10.7744456498,3,59.1301830491,4.81469380134,1,1.38181818182,3.6,39.75,1,29.9536034354,0,3.82273713536,4507,2,24,1,0.682382593917,4.66608269097,8.98880350859,56,0,8.25,2,32.195,0,0.519230769231,28.7016941248,719,0.125,1.53846153846,79,33,2,333,3155,3,0,,1,0,,1,3.5,True,1,19.6688027409,447,0.188,,3.20192307692,0,1,3496.37854742,153,3.26660338324,14.2403846154,160,1,11.7625205407,592,1.20472376551,4,0,3,4.29807692308,40.9423076923,3.58653846154,3.125,2.90752947194,0,16.8886770268,6,0.01428304705,90.7502758629,0.04,0.465646004481,373,0,0,0.976306088318,39,104,730,2021,9.80169608962,31.5,3.0710261935,6.93268093457,4,8.71428571429,0.14927184466,0.6,,10.261512415,15,13011.2739918,872,0.953173578086,339.358310553,478,7.91963343386,0.829497307529,9,3.71429686363,13,7,1,325,49,87,0.386357146511,730,26.5,104.5,1,690,3.68181818182,,1,,3799,3.20473883619,4,1,0,9,1.880,,5.5,0,1,5.01498152951,1,3.212,5.28571428571,0.939338235294,2.96437035878,0,0,31.5,,,123,0,0,1,1481,5.00201155813,0,,62.7205937267,71,21.2412940626,104,6.91346153846,3.26306067839,12484,3,,349.036814012,,13,92.2980426559,1.44785284659,118,65,114.06697152,23,9.66666666667,0,1.86363636364,1.14435200693,6.186,6,11.6035355987,1.47115384615,0,1206.76770227,4,14.9015151515,Java,13,0,0,1,12484,2,,5.11221027991,0,10.2994408586,2.75818772484,18,3.59256919183,120.038461538,14.0811719012,10,13,,2,,719,78.875,5.47298852871,0,2.26093466723,121826.697535,0,379,43.3365384615,12.9065533981,12.5,54,,,14,198.279402111
